day,month,year,product_id,agent_id,category,week_name,holiday,unit_price,quantity_sold
5,8,2024,21,51,0,0,0,662500.0,18.5
5,8,2024,21,60,0,0,0,350000.0,10.0
5,8,2024,22,30,0,0,0,250000.0,10.0
5,8,2024,22,42,0,0,0,480000.0,20.0
5,8,2024,22,47,0,0,0,245000.0,10.0
5,8,2024,22,60,0,0,0,480000.0,16.0
5,8,2024,24,43,1,0,0,202800.0,10.0
5,8,2024,28,47,0,0,0,39000.0,3.0
5,8,2024,28,63,0,0,0,5427500.0,417.5
5,8,2024,31,30,0,0,0,37000.0,1.0
5,8,2024,33,63,0,0,0,15613000.0,1201.0
5,8,2024,34,43,0,0,0,12000.0,10.0
5,8,2024,35,43,0,0,0,64800.0,10.0
5,8,2024,37,42,0,0,0,624000.0,25.0
5,8,2024,37,43,0,0,0,1442200.0,56.0
5,8,2024,37,45,0,0,0,50000.0,2.0
5,8,2024,37,47,0,0,0,276000.0,12.0
5,8,2024,37,51,0,0,0,827600.0,33.0
5,8,2024,39,47,0,0,0,77000.0,1.0
5,8,2024,40,47,0,0,0,150000.0,5.0
5,8,2024,40,63,0,0,0,3206200.0,100.0
5,8,2024,41,47,0,0,0,50300.0,40.0
5,8,2024,45,42,0,0,0,662300.0,2.0
5,8,2024,46,63,0,0,0,33360800.0,981.2
5,8,2024,47,43,0,0,0,21900.0,20.0
5,8,2024,48,45,0,0,0,38000.0,1.0
5,8,2024,51,42,0,0,0,2145000.0,55.0
5,8,2024,51,47,0,0,0,390000.0,10.0
5,8,2024,51,51,0,0,0,780000.0,20.0
5,8,2024,51,60,0,0,0,1638000.0,42.0
5,8,2024,53,47,0,0,0,74800.0,1.0
5,9,2024,2,42,0,3,0,318000.0,5.0
5,9,2024,2,43,0,3,0,625600.0,23.0
5,9,2024,2,60,0,3,0,112000.0,3.0
5,9,2024,2,63,0,3,0,78400.0,3.0
5,9,2024,3,30,0,3,0,245000.0,7.0
5,9,2024,3,42,0,3,0,18421000.0,495.0
5,9,2024,3,43,0,3,0,17027000.0,463.0
5,9,2024,3,47,0,3,0,370000.0,10.0
5,9,2024,3,51,0,3,0,185000.0,5.0
5,9,2024,3,60,0,3,0,6091500.0,168.5
5,9,2024,3,63,0,3,0,7900000.0,222.0
5,9,2024,6,43,0,3,0,1008000.0,28.0
5,9,2024,6,63,0,3,0,80499600.0,2253.7
5,9,2024,7,42,0,3,0,817000.0,28.0
5,9,2024,7,43,0,3,0,3965000.0,140.0
5,9,2024,7,45,0,3,0,8803050.0,313.95
5,9,2024,7,47,0,3,0,1540000.0,40.0
5,9,2024,7,60,0,3,0,5242000.0,181.0
5,9,2024,7,63,0,3,0,590000.0,20.0
5,9,2024,8,43,2,3,0,145000.0,5.0
5,9,2024,10,42,0,3,0,810000.0,25.0
5,9,2024,10,43,0,3,0,292000.0,9.0
5,9,2024,10,60,0,3,0,160000.0,5.0
5,9,2024,11,42,0,3,0,6273000.0,168.0
5,9,2024,11,43,0,3,0,4793000.0,137.0
5,9,2024,11,45,0,3,0,102000.0,3.0
5,9,2024,11,47,0,3,0,360000.0,10.0
5,9,2024,11,60,0,3,0,4475000.0,129.0
5,9,2024,11,63,0,3,0,3696000.0,134.0
5,9,2024,12,43,2,3,0,145000.0,5.0
5,9,2024,15,42,0,3,0,840000.0,27.0
5,9,2024,15,43,0,3,0,1330000.0,43.0
5,9,2024,15,45,0,3,0,246000.0,8.149999999999999
5,9,2024,15,60,0,3,0,1500000.0,50.0
5,9,2024,15,63,0,3,0,620000.0,20.0
5,9,2024,18,30,0,3,0,105000.0,3.0
5,9,2024,18,42,0,3,0,1850000.0,50.0
5,9,2024,18,43,0,3,0,175000.0,5.0
5,9,2024,18,47,0,3,0,190000.0,5.0
5,9,2024,18,60,0,3,0,481000.0,13.0
5,9,2024,18,63,0,3,0,370000.0,10.0
5,9,2024,21,43,0,3,0,1647000.0,47.0
5,9,2024,21,60,0,3,0,173400.0,5.1
5,9,2024,22,42,0,3,0,175000.0,7.0
5,9,2024,22,43,0,3,0,635000.0,23.0
5,9,2024,22,60,0,3,0,500000.0,20.0
5,9,2024,22,63,0,3,0,125000.0,5.0
5,9,2024,26,45,0,3,0,25000.0,15.0
5,9,2024,28,42,0,3,0,39000.0,3.0
5,9,2024,28,63,0,3,0,8047000.0,618.0
5,9,2024,31,42,0,3,0,259000.0,7.0
5,9,2024,33,63,0,3,0,10582000.0,814.0
5,9,2024,34,43,0,3,0,35700.0,5.0
5,9,2024,37,42,0,3,0,972500.0,37.0
5,9,2024,37,43,0,3,0,467500.0,8.0
5,9,2024,37,60,0,3,0,2239700.0,88.0
5,9,2024,37,63,0,3,0,105000.0,4.0
5,9,2024,40,43,0,3,0,169600.0,5.0
5,9,2024,40,63,0,3,0,3009000.0,70.0
5,9,2024,41,43,0,3,0,5000.0,30.0
5,9,2024,41,60,0,3,0,50000.0,50.0
5,9,2024,43,42,0,3,0,123000.0,3.0
5,9,2024,43,63,0,3,0,1987400.0,50.0
5,9,2024,44,45,0,3,0,10000.0,1.0
5,9,2024,45,43,0,3,0,155400.0,5.0
5,9,2024,46,63,0,3,0,21114000.0,620.6
5,9,2024,51,42,0,3,0,2620000.0,70.0
5,9,2024,51,43,0,3,0,400000.0,10.0
5,9,2024,51,47,0,3,0,200000.0,5.0
5,9,2024,51,60,0,3,0,1800000.0,45.0
5,9,2024,51,63,0,3,0,1400000.0,35.0
5,9,2024,54,43,0,3,0,185000.0,5.0
5,10,2024,2,42,0,5,0,876000.0,28.5
5,10,2024,2,47,0,5,0,378000.0,10.0
5,10,2024,3,30,0,5,0,78000.0,2.0
5,10,2024,3,42,0,5,0,10420000.0,245.0
5,10,2024,3,43,0,5,0,6699750.0,170.25
5,10,2024,3,47,0,5,0,8147000.0,201.0
5,10,2024,3,51,0,5,0,3033000.0,77.0
5,10,2024,3,60,0,5,0,11423000.0,283.0
5,10,2024,6,42,0,5,0,1064000.0,28.0
5,10,2024,6,63,0,5,0,35362800.0,930.6
5,10,2024,7,30,0,5,0,96000.0,2.0
5,10,2024,7,42,0,5,0,224000.0,7.0
5,10,2024,7,43,0,5,0,1020000.0,33.0
5,10,2024,7,47,0,5,0,3704000.0,115.0
5,10,2024,7,51,0,5,0,820000.0,25.0
5,10,2024,7,60,0,5,0,1650000.0,47.0
5,10,2024,8,42,2,5,0,238000.0,10.0
5,10,2024,8,43,2,5,0,170000.0,5.0
5,10,2024,10,42,0,5,0,986400.0,30.0
5,10,2024,10,47,0,5,0,238000.0,7.0
5,10,2024,11,30,0,5,0,35000.0,1.0
5,10,2024,11,42,0,5,0,2510000.0,70.0
5,10,2024,11,43,0,5,0,3902000.0,117.0
5,10,2024,11,45,0,5,0,175000.0,5.0
5,10,2024,11,47,0,5,0,2960000.0,80.0
5,10,2024,11,51,0,5,0,600000.0,17.0
5,10,2024,11,60,0,5,0,3677000.0,102.0
5,10,2024,15,30,0,5,0,102000.0,3.0
5,10,2024,15,42,0,5,0,198000.0,5.5
5,10,2024,15,43,0,5,0,240000.0,7.0
5,10,2024,15,45,0,5,0,51000.0,1.5
5,10,2024,15,47,0,5,0,175000.0,5.0
5,10,2024,15,51,0,5,0,690000.0,20.0
5,10,2024,15,60,0,5,0,962000.0,28.0
5,10,2024,18,42,0,5,0,800000.0,20.0
5,10,2024,18,43,0,5,0,400000.0,10.0
5,10,2024,18,45,0,5,0,120000.0,3.0
5,10,2024,18,47,0,5,0,590000.0,15.0
5,10,2024,18,51,0,5,0,1365000.0,35.0
5,10,2024,18,60,0,5,0,1000000.0,25.0
5,10,2024,21,42,0,5,0,663000.0,17.0
5,10,2024,21,47,0,5,0,2763000.0,71.0
5,10,2024,21,51,0,5,0,1140000.0,30.0
5,10,2024,21,60,0,5,0,1531000.0,39.5
5,10,2024,22,42,0,5,0,431200.0,15.0
5,10,2024,22,43,0,5,0,1243200.0,43.0
5,10,2024,22,47,0,5,0,476000.0,12.0
5,10,2024,22,51,0,5,0,280000.0,10.0
5,10,2024,22,60,0,5,0,280000.0,15.0
5,10,2024,26,30,0,5,0,15000.0,15.0
5,10,2024,26,45,0,5,0,5000.0,5.0
5,10,2024,28,51,0,5,0,240000.0,20.0
5,10,2024,28,63,0,5,0,2923700.0,224.0
5,10,2024,31,47,0,5,0,240000.0,6.0
5,10,2024,33,63,0,5,0,20819500.0,1601.5
5,10,2024,37,42,0,5,0,1439200.0,50.0
5,10,2024,37,43,0,5,0,1898400.0,63.0
5,10,2024,37,47,0,5,0,2774800.0,88.0
5,10,2024,37,60,0,5,0,238000.0,7.5
5,10,2024,40,47,0,5,0,251600.0,5.0
5,10,2024,41,47,0,5,0,69000.0,60.0
5,10,2024,43,63,0,5,0,8076000.0,201.9
5,10,2024,44,43,0,5,0,107000.0,10.0
5,10,2024,44,47,0,5,0,55000.0,5.0
5,10,2024,45,42,0,5,0,722000.0,20.0
5,10,2024,45,43,0,5,0,129200.0,4.0
5,10,2024,46,63,0,5,0,24681600.0,685.5
5,10,2024,51,42,0,5,0,4440000.0,110.0
5,10,2024,51,43,0,5,0,1460000.0,35.0
5,10,2024,51,47,0,5,0,420000.0,10.0
5,10,2024,51,51,0,5,0,3600000.0,90.0
5,10,2024,51,60,0,5,0,2058000.0,49.0
5,10,2024,54,60,0,5,0,311000.0,8.0
5,10,2024,56,47,0,5,0,1529500.0,60.0
5,11,2023,3,31,0,6,0,10096000.0,233.0
5,11,2023,3,38,0,6,0,16926000.0,389.8
5,11,2023,3,42,0,6,0,13458000.0,321.0
5,11,2023,3,43,0,6,0,5573000.0,132.0
5,11,2023,3,47,0,6,0,2505000.0,60.0
5,11,2023,6,47,0,6,0,72540000.0,1860.0
5,11,2023,7,31,0,6,0,1996000.0,68.0
5,11,2023,7,38,0,6,0,8384200.0,226.6
5,11,2023,7,42,0,6,0,320000.0,10.0
5,11,2023,7,43,0,6,0,12342000.0,370.0
5,11,2023,7,47,0,6,0,315000.0,10.0
5,11,2023,10,31,0,6,0,1872000.0,66.0
5,11,2023,10,42,0,6,0,640000.0,20.0
5,11,2023,10,43,0,6,0,1680000.0,60.0
5,11,2023,10,47,0,6,0,450000.0,15.0
5,11,2023,11,31,0,6,0,1784000.0,56.0
5,11,2023,11,38,0,6,0,1096000.0,28.0
5,11,2023,11,42,0,6,0,3688000.0,112.0
5,11,2023,11,43,0,6,0,430000.0,13.0
5,11,2023,11,47,0,6,0,1742000.0,53.0
5,11,2023,15,31,0,6,0,310000.0,10.0
5,11,2023,15,38,0,6,0,1212000.0,34.0
5,11,2023,15,42,0,6,0,561000.0,17.0
5,11,2023,15,43,0,6,0,2919000.0,92.0
5,11,2023,15,47,0,6,0,462000.0,14.0
5,11,2023,18,31,0,6,0,1440000.0,25.0
5,11,2023,18,38,0,6,0,3297000.0,78.5
5,11,2023,18,42,0,6,0,1344000.0,32.0
5,11,2023,18,43,0,6,0,205000.0,5.0
5,11,2023,18,47,0,6,0,630000.0,15.0
5,11,2023,21,38,0,6,0,1230000.0,30.0
5,11,2023,21,42,0,6,0,2460000.0,60.0
5,11,2023,22,31,0,6,0,405000.0,15.0
5,11,2023,22,38,0,6,0,1085000.0,35.0
5,11,2023,22,43,0,6,0,224000.0,8.0
5,11,2023,22,47,0,6,0,280000.0,10.0
5,11,2023,28,42,0,6,0,104000.0,8.0
5,11,2023,29,31,0,6,0,260000.0,10.0
5,11,2023,30,43,0,6,0,33550.0,5.0
5,11,2023,31,43,0,6,0,246000.0,6.0
5,11,2023,33,47,0,6,0,9490000.0,730.0
5,11,2023,37,31,0,6,0,564300.0,20.0
5,11,2023,37,42,0,6,0,1470000.0,50.0
5,11,2023,37,43,0,6,0,243600.0,7.0
5,11,2023,40,47,0,6,0,1749000.0,53.0
5,11,2023,41,31,0,6,0,7800.0,20.0
5,11,2023,41,43,0,6,0,18700.0,20.0
5,11,2024,2,43,0,1,0,189000.0,6.0
5,11,2024,2,60,0,1,0,159000.0,5.0
5,11,2024,3,42,0,1,0,4210000.0,109.0
5,11,2024,3,43,0,1,0,6518000.0,171.0
5,11,2024,3,45,0,1,0,40000.0,1.0
5,11,2024,3,47,0,1,0,655800.0,17.1
5,11,2024,3,51,0,1,0,12064000.0,307.0
5,11,2024,3,60,0,1,0,12766000.0,324.0
5,11,2024,6,63,0,1,0,36730200.0,941.8
5,11,2024,7,42,0,1,0,99000.0,3.0
5,11,2024,7,43,0,1,0,775000.0,25.0
5,11,2024,7,45,0,1,0,66000.0,2.0
5,11,2024,7,47,0,1,0,244900.0,7.9
5,11,2024,7,51,0,1,0,3326000.0,101.0
5,11,2024,7,60,0,1,0,1316000.0,45.0
5,11,2024,10,43,0,1,0,454000.0,15.0
5,11,2024,10,51,0,1,0,800000.0,25.0
5,11,2024,11,42,0,1,0,942000.0,28.0
5,11,2024,11,43,0,1,0,500000.0,15.0
5,11,2024,11,45,0,1,0,68000.0,2.0
5,11,2024,11,47,0,1,0,227700.0,6.9
5,11,2024,11,51,0,1,0,4147000.0,117.0
5,11,2024,11,60,0,1,0,3698000.0,111.0
5,11,2024,11,63,0,1,0,900000.0,25.0
5,11,2024,15,30,0,1,0,68000.0,2.0
5,11,2024,15,42,0,1,0,170000.0,5.0
5,11,2024,15,47,0,1,0,159800.0,4.7
5,11,2024,15,51,0,1,0,994000.0,24.0
5,11,2024,15,60,0,1,0,1605000.0,47.0
5,11,2024,18,42,0,1,0,400000.0,10.0
5,11,2024,18,51,0,1,0,760000.0,20.0
5,11,2024,18,60,0,1,0,990000.0,25.0
5,11,2024,21,43,0,1,0,195000.0,5.0
5,11,2024,21,51,0,1,0,3524000.0,92.0
5,11,2024,22,42,0,1,0,140000.0,5.0
5,11,2024,22,43,0,1,0,103600.0,5.0
5,11,2024,22,47,0,1,0,131600.0,4.7
5,11,2024,22,51,0,1,0,644000.0,20.0
5,11,2024,22,60,0,1,0,280000.0,10.0
5,11,2024,26,30,0,1,0,2000.0,2.0
5,11,2024,28,63,0,1,0,4248400.0,326.8
5,11,2024,31,43,0,1,0,312000.0,8.0
5,11,2024,31,51,0,1,0,195000.0,5.0
5,11,2024,33,63,0,1,0,14070000.0,1005.0
5,11,2024,37,30,0,1,0,98000.0,3.4
5,11,2024,37,43,0,1,0,714000.0,25.0
5,11,2024,37,45,0,1,0,1220800.0,43.4
5,11,2024,37,47,0,1,0,557200.0,19.9
5,11,2024,37,51,0,1,0,252000.0,8.0
5,11,2024,40,51,0,1,0,163200.0,5.0
5,11,2024,40,63,0,1,0,4809000.0,137.4
5,11,2024,41,43,0,1,0,8700.0,10.0
5,11,2024,41,51,0,1,0,56600.0,40.0
5,11,2024,43,60,0,1,0,615000.0,15.0
5,11,2024,43,63,0,1,0,3318000.0,79.0
5,11,2024,44,43,0,1,0,103000.0,10.0
5,11,2024,44,51,0,1,0,20000.0,2.0
5,11,2024,46,63,0,1,0,24817800.0,653.1
5,11,2024,51,42,0,1,0,1260000.0,30.0
5,11,2024,51,51,0,1,0,1050000.0,25.0
5,11,2024,51,63,0,1,0,630000.0,15.0
5,11,2024,55,30,0,1,0,96000.0,5.0
5,12,2023,2,42,0,1,0,511500.0,16.0
5,12,2023,3,38,0,1,0,10658000.0,242.0
5,12,2023,3,42,0,1,0,8896500.0,201.0
5,12,2023,3,47,0,1,0,7876000.0,180.0
5,12,2023,3,51,0,1,0,1540000.0,35.0
5,12,2023,6,38,0,1,0,630000.0,15.0
5,12,2023,6,51,0,1,0,67704000.0,1612.0
5,12,2023,7,38,0,1,0,4730000.0,138.0
5,12,2023,7,42,0,1,0,408000.0,12.0
5,12,2023,7,47,0,1,0,3747000.0,116.0
5,12,2023,8,42,2,1,0,165000.0,5.0
5,12,2023,9,47,1,1,0,7372800.0,200.0
5,12,2023,10,42,0,1,0,320000.0,10.0
5,12,2023,10,47,0,1,0,3432000.0,113.0
5,12,2023,10,51,0,1,0,600000.0,20.0
5,12,2023,11,38,0,1,0,2686000.0,73.0
5,12,2023,11,42,0,1,0,4742000.0,143.0
5,12,2023,11,47,0,1,0,2152000.0,65.0
5,12,2023,11,51,0,1,0,5828000.0,150.0
5,12,2023,12,42,2,1,0,155000.0,5.0
5,12,2023,14,47,1,1,0,4161200.0,100.0
5,12,2023,15,38,0,1,0,1659000.0,45.0
5,12,2023,15,42,0,1,0,140000.0,4.0
5,12,2023,15,47,0,1,0,1058000.0,31.0
5,12,2023,18,38,0,1,0,792000.0,18.0
5,12,2023,18,42,0,1,0,528000.0,12.0
5,12,2023,18,47,0,1,0,215000.0,5.0
5,12,2023,21,38,0,1,0,1720000.0,40.0
5,12,2023,21,47,0,1,0,388000.0,9.0
5,12,2023,22,38,0,1,0,160000.0,5.0
5,12,2023,22,47,0,1,0,480000.0,15.0
5,12,2023,22,51,0,1,0,320000.0,10.0
5,12,2023,24,42,1,1,0,160000.0,5.0
5,12,2023,26,31,0,1,0,69000.0,66.0
5,12,2023,28,42,0,1,0,416000.0,30.0
5,12,2023,28,47,0,1,0,13000.0,1.0
5,12,2023,37,42,0,1,0,1056000.0,30.0
5,12,2023,37,47,0,1,0,486400.0,13.5
5,12,2023,40,51,0,1,0,1872500.0,53.5
5,12,2023,41,47,0,1,0,37000.0,10.0
5,12,2023,42,30,0,1,0,10000.0,1.0
5,12,2023,43,51,0,1,0,2519800.0,58.6
5,12,2024,2,42,0,3,0,960000.0,31.0
5,12,2024,2,43,0,3,0,64000.0,2.0
5,12,2024,2,47,0,3,0,67200.0,2.0
5,12,2024,2,73,0,3,0,137600.0,4.0
5,12,2024,3,42,0,3,0,6934000.0,184.0
5,12,2024,3,43,0,3,0,5036000.0,131.0
5,12,2024,3,47,0,3,0,4863000.0,125.5
5,12,2024,3,51,0,3,0,11290000.0,280.0
5,12,2024,3,60,0,3,0,200000.0,5.0
5,12,2024,3,73,0,3,0,400000.0,10.0
5,12,2024,6,45,0,3,0,228000.0,30.0
5,12,2024,6,51,0,3,0,1140000.0,30.0
5,12,2024,6,63,0,3,0,67210600.0,1768.7
5,12,2024,7,42,0,3,0,386000.0,12.0
5,12,2024,7,43,0,3,0,799000.0,25.0
5,12,2024,7,47,0,3,0,3282000.0,107.0
5,12,2024,7,51,0,3,0,620000.0,20.0
5,12,2024,7,64,0,3,0,33000.0,1.0
5,12,2024,9,43,1,3,0,4532200.0,125.0
5,12,2024,9,73,1,3,0,173400.0,5.0
5,12,2024,10,42,0,3,0,320000.0,10.0
5,12,2024,10,47,0,3,0,741000.0,23.0
5,12,2024,11,42,0,3,0,2605000.0,80.0
5,12,2024,11,43,0,3,0,2447000.0,75.0
5,12,2024,11,47,0,3,0,3705000.0,109.0
5,12,2024,11,51,0,3,0,1020000.0,30.0
5,12,2024,11,60,0,3,0,170000.0,5.0
5,12,2024,11,64,0,3,0,34000.0,1.0
5,12,2024,13,43,1,3,0,300300.0,10.0
5,12,2024,15,42,0,3,0,450000.0,13.0
5,12,2024,15,43,0,3,0,245000.0,7.0
5,12,2024,15,45,0,3,0,137000.0,4.0
5,12,2024,15,47,0,3,0,1025000.0,30.0
5,12,2024,15,51,0,3,0,170000.0,5.0
5,12,2024,15,64,0,3,0,312000.0,9.0
5,12,2024,17,43,1,3,0,182400.0,5.0
5,12,2024,18,42,0,3,0,800000.0,20.0
5,12,2024,18,43,0,3,0,912000.0,24.0
5,12,2024,18,45,0,3,0,66600.0,1.8
5,12,2024,18,47,0,3,0,114000.0,3.0
5,12,2024,18,51,0,3,0,704000.0,18.0
5,12,2024,21,43,0,3,0,1110000.0,30.0
5,12,2024,21,47,0,3,0,650100.0,16.0
5,12,2024,21,51,0,3,0,1305000.0,35.0
5,12,2024,22,30,0,3,0,56000.0,2.0
5,12,2024,22,43,0,3,0,56000.0,2.0
5,12,2024,22,47,0,3,0,560000.0,20.0
5,12,2024,22,51,0,3,0,784000.0,28.0
5,12,2024,24,43,1,3,0,229600.0,10.0
5,12,2024,24,73,1,3,0,204400.0,10.0
5,12,2024,26,30,0,3,0,4000.0,4.0
5,12,2024,26,45,0,3,0,26000.0,98.0
5,12,2024,26,64,0,3,0,68000.0,300.0
5,12,2024,28,43,0,3,0,12500.0,1.0
5,12,2024,28,63,0,3,0,4485000.0,345.0
5,12,2024,31,47,0,3,0,312000.0,8.0
5,12,2024,33,63,0,3,0,14896000.0,1064.0
5,12,2024,34,47,0,3,0,70000.0,10.0
5,12,2024,35,47,0,3,0,37100.0,5.0
5,12,2024,37,45,0,3,0,47600.0,1.7
5,12,2024,37,47,0,3,0,330400.0,13.0
5,12,2024,37,51,0,3,0,1881600.0,74.0
5,12,2024,37,64,0,3,0,56000.0,2.0
5,12,2024,40,42,0,3,0,70000.0,2.0
5,12,2024,40,63,0,3,0,2264500.0,64.7
5,12,2024,41,47,0,3,0,65300.0,50.0
5,12,2024,43,63,0,3,0,2998800.0,71.4
5,12,2024,44,47,0,3,0,180000.0,17.0
5,12,2024,44,64,0,3,0,20000.0,2.0
5,12,2024,45,43,0,3,0,171000.0,5.0
5,12,2024,46,63,0,3,0,40226800.0,1058.6
5,12,2024,47,45,0,3,0,112000.0,560.0
5,12,2024,47,64,0,3,0,131000.0,652.0
5,12,2024,51,42,0,3,0,2940000.0,70.0
5,12,2024,51,47,0,3,0,840000.0,20.0
5,12,2024,51,51,0,3,0,1260000.0,30.0
5,12,2024,54,42,0,3,0,400000.0,5.0
5,12,2024,54,47,0,3,0,80000.0,2.0
5,12,2024,54,51,0,3,0,1600000.0,40.0
5,12,2024,55,30,0,3,0,26000.0,1.0
5,12,2024,55,42,0,3,0,260000.0,10.0
5,12,2024,57,51,0,3,0,190000.0,5.0
6,1,2024,2,47,0,5,0,69300.0,2.0
6,1,2024,3,31,0,5,0,369000.0,1.55
6,1,2024,3,38,0,5,0,14115000.0,303.0
6,1,2024,3,42,0,5,0,4715000.0,105.0
6,1,2024,3,43,0,5,0,8008000.0,178.0
6,1,2024,3,47,0,5,0,14218000.0,305.0
6,1,2024,3,51,0,5,0,5912400.0,132.1
6,1,2024,6,38,0,5,0,1302000.0,31.0
6,1,2024,6,52,0,5,0,66822000.0,1591.0
6,1,2024,7,31,0,5,0,105000.0,3.0
6,1,2024,7,38,0,5,0,1295000.0,52.0
6,1,2024,7,42,0,5,0,515000.0,11.0
6,1,2024,7,43,0,5,0,311000.0,9.0
6,1,2024,7,47,0,5,0,1241000.0,36.0
6,1,2024,7,51,0,5,0,2310000.0,70.0
6,1,2024,9,47,1,5,0,3319800.0,100.0
6,1,2024,10,42,0,5,0,330000.0,10.0
6,1,2024,10,47,0,5,0,217800.0,15.0
6,1,2024,10,51,0,5,0,2640000.0,110.0
6,1,2024,11,38,0,5,0,1470000.0,45.0
6,1,2024,11,42,0,5,0,3513000.0,215.0
6,1,2024,11,43,0,5,0,245000.0,7.0
6,1,2024,11,47,0,5,0,1207500.0,33.0
6,1,2024,11,51,0,5,0,559000.0,26.0
6,1,2024,15,38,0,5,0,2052000.0,77.0
6,1,2024,15,42,0,5,0,288000.0,8.0
6,1,2024,15,43,0,5,0,511200.0,15.0
6,1,2024,15,47,0,5,0,1570000.0,41.0
6,1,2024,15,51,0,5,0,1890000.0,55.0
6,1,2024,18,38,0,5,0,1350000.0,30.0
6,1,2024,18,42,0,5,0,900000.0,20.0
6,1,2024,18,43,0,5,0,990000.0,22.0
6,1,2024,18,47,0,5,0,765000.0,17.0
6,1,2024,21,38,0,5,0,836000.0,19.0
6,1,2024,21,42,0,5,0,2640000.0,60.0
6,1,2024,21,47,0,5,0,623500.0,15.0
6,1,2024,22,38,0,5,0,128000.0,4.0
6,1,2024,22,47,0,5,0,224000.0,7.0
6,1,2024,26,31,0,5,0,25000.0,25.0
6,1,2024,28,31,0,5,0,416000.0,32.0
6,1,2024,28,42,0,5,0,39000.0,3.0
6,1,2024,28,52,0,5,0,4355000.0,335.0
6,1,2024,31,42,0,5,0,301000.0,7.0
6,1,2024,31,43,0,5,0,220000.0,10.0
6,1,2024,31,51,0,5,0,352000.0,8.0
6,1,2024,33,52,0,5,0,14690000.0,1130.0
6,1,2024,37,31,0,5,0,145600.0,4.55
6,1,2024,37,42,0,5,0,457600.0,30.0
6,1,2024,37,43,0,5,0,64000.0,2.0
6,1,2024,37,47,0,5,0,905600.0,20.0
6,1,2024,37,51,0,5,0,80000.0,2.0
6,1,2024,40,38,0,5,0,738000.0,20.0
6,1,2024,41,47,0,5,0,14300.0,10.0
6,1,2024,41,51,0,5,0,38500.0,50.0
6,1,2025,2,42,0,0,0,320000.0,10.0
6,1,2025,2,60,0,0,0,1673600.0,52.3
6,1,2025,3,42,0,0,0,1830000.0,45.0
6,1,2025,3,43,0,0,0,4475300.0,112.0
6,1,2025,3,47,0,0,0,4923000.0,122.0
6,1,2025,3,51,0,0,0,1548000.0,38.0
6,1,2025,3,60,0,0,0,12696000.0,314.0
6,1,2025,5,43,1,0,0,410000.0,10.0
6,1,2025,5,51,1,0,0,615000.0,15.0
6,1,2025,6,60,0,0,0,456000.0,12.0
6,1,2025,7,42,0,0,0,400000.0,12.0
6,1,2025,7,43,0,0,0,1399500.0,44.0
6,1,2025,7,47,0,0,0,1960000.0,60.0
6,1,2025,7,51,0,0,0,330000.0,10.0
6,1,2025,7,60,0,0,0,1894000.0,54.0
6,1,2025,9,43,1,0,0,990000.0,30.0
6,1,2025,9,51,1,0,0,350000.0,10.0
6,1,2025,10,47,0,0,0,495000.0,15.0
6,1,2025,10,51,0,0,0,330000.0,10.0
6,1,2025,11,42,0,0,0,4850000.0,168.0
6,1,2025,11,43,0,0,0,4086000.0,119.0
6,1,2025,11,47,0,0,0,2330000.0,65.0
6,1,2025,11,51,0,0,0,1262750.0,35.85
6,1,2025,11,60,0,0,0,3080000.0,85.0
6,1,2025,15,42,0,0,0,1122000.0,32.0
6,1,2025,15,43,0,0,0,463000.0,14.0
6,1,2025,15,45,0,0,0,50400.0,1.4
6,1,2025,15,47,0,0,0,525000.0,15.0
6,1,2025,15,60,0,0,0,630000.0,18.0
6,1,2025,18,42,0,0,0,4072000.0,102.0
6,1,2025,18,43,0,0,0,480000.0,12.0
6,1,2025,18,47,0,0,0,810000.0,20.0
6,1,2025,18,60,0,0,0,810000.0,20.0
6,1,2025,21,47,0,0,0,4350000.0,110.0
6,1,2025,21,60,0,0,0,312000.0,8.0
6,1,2025,22,47,0,0,0,295000.0,10.0
6,1,2025,22,51,0,0,0,630000.0,21.0
6,1,2025,22,60,0,0,0,377000.0,13.0
6,1,2025,24,51,1,0,0,300000.0,10.0
6,1,2025,26,30,0,0,0,10000.0,10.0
6,1,2025,26,45,0,0,0,16000.0,16.0
6,1,2025,28,47,0,0,0,625000.0,50.0
6,1,2025,31,42,0,0,0,200000.0,5.0
6,1,2025,31,47,0,0,0,246000.0,6.0
6,1,2025,37,42,0,0,0,1577600.0,70.0
6,1,2025,37,43,0,0,0,528000.0,16.0
6,1,2025,37,47,0,0,0,1966800.0,60.0
6,1,2025,37,60,0,0,0,211700.0,10.0
6,1,2025,40,47,0,0,0,180000.0,5.0
6,1,2025,41,47,0,0,0,51000.0,40.0
6,1,2025,51,42,0,0,0,1685000.0,40.0
6,1,2025,51,47,0,0,0,850000.0,20.0
6,1,2025,51,60,0,0,0,1075000.0,25.0
6,1,2025,54,60,0,0,0,344400.0,5.0
6,2,2024,2,38,0,1,0,161200.0,5.0
6,2,2024,2,43,0,1,0,427800.0,12.0
6,2,2024,3,38,0,1,0,12027600.0,276.0
6,2,2024,3,42,0,1,0,7306000.0,172.0
6,2,2024,3,43,0,1,0,5155000.0,120.0
6,2,2024,3,47,0,1,0,4699400.0,108.0
6,2,2024,3,51,0,1,0,5430000.0,124.0
6,2,2024,5,42,1,1,0,453200.0,10.0
6,2,2024,6,38,0,1,0,943000.0,23.0
6,2,2024,6,52,0,1,0,57974000.0,1413.0
